report_id,ts_code,unique_anchored_date,raw_pdf_path,pdf_sha256,original_line,date_text,date,characters_before_author,date_starts_at,title_precedes_date_on_same_line
AP202307051592040923,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307051592040923.pdf,43e50a438a5c5663e131f88f8c758c3461a3edb9433556d51f259dc6c4539215,"6 月产销同环比继续向好,重点推荐! 2023 年 07 月 05 日",2023 年 07 月 05 日,2023-07-05,98.0,81.0,True
AP202307051592041601,000800.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307051592041601.pdf,f2e1a1c42ff3a4101f78e6b2de68e54cdc800a500bdd712e96c126a09d503157,"国内复苏/出口加速/电动加码,看好龙头向上 2023 年 07 月 05 日",2023 年 07 月 05 日,2023-07-05,102.0,85.0,True
AP202307061592061499,600346.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307061592061499.pdf,63f69e5ce38010d8b4d6423e3e77076eaca8e8df2a7a1548656c28d71bf63ac9,"康辉分拆价值重估,新材料布局未来可期! 2023 年 07 月 06 日",2023 年 07 月 06 日,2023-07-06,101.0,84.0,True
AP202307061592062619,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307061592062619.pdf,765204c125c66673f3dbae9ad98516cb334ff0a61a0f49c519fec90b94eef2e5,"蓝山/枭龙双轮驱动,持续加码电动转型 2023 年 07 月 06 日",2023 年 07 月 06 日,2023-07-06,98.0,81.0,True
AP202307061592066912,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307061592066912.pdf,b664ceed328ffbe596ef5d1886e304172bc281ca34bb20e469826acc416d54be,"集团整体 6 月批发环比+13%,埃安再创新高 2023 年 07 月 06 日",2023 年 07 月 06 日,2023-07-06,103.0,86.0,True
AP202307101592128756,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307101592128756.pdf,fb9bd3296ee5f558da827df1b1cdf1b48773f5c9b5abde4e7c367b095d5b91b3,"6 月批发环比+1.23%,出口持续亮眼 2023 年 07 月 10 日",2023 年 07 月 10 日,2023-07-10,100.0,83.0,True
AP202307101592144565,600415.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307101592144565.pdf,c60022e57fd98cef03cc8395c5fe2c68990a6ab4e7075068991d6b97c47fc3af,国企改革促成长 2023 年 07 月 10 日,2023 年 07 月 10 日,2023-07-10,115.0,98.0,True
AP202307111592168249,600166.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307111592168249.pdf,e5644f2427461d42f84d5348ff51cef527193243c99cf5599be7989504abf074,"产业链横纵全面覆盖,商用车龙头多点开花 2023 年 07 月 11 日",2023 年 07 月 11 日,2023-07-11,100.0,83.0,True
AP202307191592420933,600998.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307191592420933.pdf,082e3b8c6606cf2af9d1272539f90a3223dce5ceb8e5dfcc7c6f200220abc4ef,"千亿流通,华夏先驱扬九州 2023 年 07 月 19 日",2023 年 07 月 19 日,2023-07-19,93.0,76.0,True
AP202307191592427828,688111.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307191592427828.pdf,17bbbb83d3cabbc2ee6960e54e60ee51f515a9529e6fa732439b3d85bac88fcf,金山办公的估值研究 2023 年 07 月 19 日,2023 年 07 月 19 日,2023-07-19,91.0,74.0,True
AP202307211592526752,600028.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307211592526752.pdf,6088960788edd2afc5653ad8424c230bfdc89723991838d73b9af13bda90d8e5,"稳油增气持续推进,成品油销量提升 2023 年 07 月 21 日",2023 年 07 月 21 日,2023-07-21,98.0,81.0,True
AP202307291592904408,600968.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307291592904408.pdf,adc1d55290630062c0be57126355874b5f1105c57fda9c149cdba547267a41b5,"海上油服领军企业,业务多元谋发展 2023 年 07 月 29 日",2023 年 07 月 29 日,2023-07-29,98.0,81.0,True
AP202308021593141803,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308021593141803.pdf,c25bcade046595141a7f8825c9a1514d3082cb097a1f368e65fdc52a74ab141c,"7 月销量再创新高,出口表现亮眼 2023 年 08 月 01 日",2023 年 08 月 01 日,2023-08-01,95.0,78.0,True
AP202308031593185014,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308031593185014.pdf,64a6151664de167f7269e08871277a5182a2068c37f284a193c880cbe9883e77,"7 月产销同比继续向好,重点推荐! 2023 年 08 月 03 日",2023 年 08 月 03 日,2023-08-03,97.0,80.0,True
AP202308061593394336,688472.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308061593394336.pdf,1a1a1782b682dce427f174709ca152fcef2e6c634c871e1755dfb2e7bd120d31,"深耕光储,再续华章 2023 年 08 月 06 日",2023 年 08 月 06 日,2023-08-06,90.0,73.0,True
AP202308071593401457,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308071593401457.pdf,31be7f3f6100f47c696a8cb2e14356fda702ab1754f820a8c210bdcd2f226bb3,"7 月批发同环比提升,电动化不断加速 2023 年 08 月 07 日",2023 年 08 月 07 日,2023-08-07,98.0,81.0,True
AP202308081593489125,300274.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308081593489125.pdf,8cb60d7eb6bae6be5d061660281516c312c9afd108abdad8dd3368c3109a8d46,"出货环比高增,毛利率提升及业绩大超预期 2023 年 08 月 08 日",2023 年 08 月 08 日,2023-08-08,100.0,83.0,True
AP202308101593786342,300782.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308101593786342.pdf,1b48f952c5cf40c0ed1ed661119cc20469fd3b4a09881ea3efe4c3ad27153b17,"PA 模组全栈自主可控,新品放量在即 2023 年 08 月 10 日",2023 年 08 月 10 日,2023-08-10,96.0,79.0,True
AP202308131594341366,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308131594341366.pdf,3e54125dcbf00155ca8b8c2806ee7d1c39b603a485afcd4a96b7c90810b93c7d,"7 月批发环比-1.4%,出口持续亮眼 2023 年 08 月 13 日",2023 年 08 月 13 日,2023-08-13,99.0,82.0,True
AP202308201595377724,300979.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308201595377724.pdf,212bfa387c7a7549c03bedca572cb7562f9d6ff42bd2b7a69ec82efc30e6911e,带动净利增速转正 2023 年 08 月 19 日,2023 年 08 月 19 日,2023-08-19,116.0,99.0,True
AP202308241595551826,601628.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308241595551826.pdf,04526812d1360d3665f0a9c2f56e135779e5cc6f4ec0c65d087b885e00db3a43,"2023 年中报点评:减值拖累业绩,价值好于预期 2023 年 08 月 24 日",2023 年 08 月 24 日,2023-08-24,105.0,88.0,True
AP202308241595683613,688111.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308241595683613.pdf,77daf607f68a2b9602c2a69360cc8ee274780ff0820d242028efff4601fa3f09,"业绩坚韧好于预期,信创/AI 催化在即 2023 年 08 月 23 日",2023 年 08 月 23 日,2023-08-23,100.0,83.0,True
AP202308281595908196,601601.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308281595908196.pdf,7c9a35ff354a532c0befa3a647b31b0603cd4d08d519834ce5c44b19f3ac103d,2023 年中报点评:转型标杆引领行业复苏 2023 年 08 月 28 日,2023 年 08 月 28 日,2023-08-28,102.0,85.0,True
AP202308301596814519,601318.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308301596814519.pdf,cf31a8d73cdaeaaaefae17d3af974c3ea1efed98ad16be8fe6daf25ea02be906,2023 年中报点评:行业龙头卷土重来 2023 年 08 月 30 日,2023 年 08 月 30 日,2023-08-30,100.0,83.0,True
AP202308311597010847,600398.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202308311597010847.pdf,5ba35cf9acf33664f1a6bd7d479f54c32295d4d37d6ae84bf2dc5c1ed4bf258d,持续修复 2023 年 08 月 31 日,2023 年 08 月 31 日,2023-08-31,115.0,98.0,True
AP202309071598009212,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202309071598009212.pdf,a13f5f53b4268d2726e8d67ec14c53ce393f829d5bbfa8e3ec22356116239ae8,"8 月产销同比继续向好,重点推荐! 2023 年 09 月 07 日",2023 年 09 月 07 日,2023-09-07,97.0,80.0,True
AP202309081598099435,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202309081598099435.pdf,008d581549d6044870accb330cf30b934e7a1790a311745f2346c1d487982d3e,"8 月销量同比+51%,新能源转型持续推进 2023 年 09 月 08 日",2023 年 09 月 08 日,2023-09-08,101.0,84.0,True
AP202309081598099445,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202309081598099445.pdf,ebaea4936d06c8cbd78adf346734a7b3a5f9b07862f0c84c38c010ada8816b58,"猛龙/高山开启预订,持续加码电动转型 2023 年 09 月 08 日",2023 年 09 月 08 日,2023-09-08,98.0,81.0,True
AP202309101598193196,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202309101598193196.pdf,ddb4ea6ac66bc2f19e4bfe5b9577b5bae9474c4bc8082403c58b163cca6565c4,"集团整体 8 月批发环比+4%,埃安再创新高 2023 年 09 月 10 日",2023 年 09 月 10 日,2023-09-10,102.0,85.0,True
AP202309141598453377,601127.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202309141598453377.pdf,3d7917d06be8aa3cf0fb593cb62962393cc1ab4b64393230256311a418ca9eed,"新 M7 上市,新一轮上量周期有望开启 2023 年 09 月 14 日",2023 年 09 月 14 日,2023-09-14,98.0,81.0,True
AP202310031600411864,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310031600411864.pdf,bca327ff2755414ad2691ec1800942271f454c242829b59f3af060a075684fa6,"销量点评:9 月销量再创新高,出口表现亮眼 2023 年 10 月 03 日",2023 年 10 月 03 日,2023-10-03,100.0,83.0,True
AP202310101601128700,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310101601128700.pdf,0b036ee46725eb0f8fea8cc3e3e70e7c55c8372769ad537f6d3bd2cbe0215955,"集团整体 9 月批发环比+24%,埃安再创新高 2023 年 10 月 10 日",2023 年 10 月 10 日,2023-10-10,103.0,86.0,True
AP202310111601151331,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310111601151331.pdf,8108d9edacc7a7f167c2933e815972dbddd9ed185b1c0b688a7598f687022388,"9 月销量同比+9.93%,新能源转型持续推进 2023 年 10 月 10 日",2023 年 10 月 10 日,2023-10-10,103.0,86.0,True
AP202310201602161127,300085.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310201602161127.pdf,694e1a51824a8619f07ca367628e1aa44d46f2867574bfaf1a4d482b5dd8fbdc,数据要素应用先行者 2023 年 10 月 20 日,2023 年 10 月 20 日,2023-10-20,90.0,73.0,True
AP202310251603470499,000338.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310251603470499.pdf,59c7a969a4e138e2f279c3cc3da455a351dc045ab5a113b158d6366584d68662,"股权激励方案披露,利润率目标超预期向上 2023 年 10 月 25 日",2023 年 10 月 25 日,2023-10-25,101.0,84.0,True
AP202310261604403457,601628.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310261604403457.pdf,709a3a2f100e96ec7452044bf3abaa03e1841c69ffcbea356d551fd3fa260ddc,值维持正增长指引 2023 年 10 月 26 日,2023 年 10 月 26 日,2023-10-26,116.0,99.0,True
AP202310301605638899,300957.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310301605638899.pdf,69433dac25de299ac0d55a04d8295b7c4b3e5cad5e31fca0abbb325479862d7c,回购资金总额彰显长期信心 2023 年 10 月 30 日,2023 年 10 月 30 日,2023-10-30,118.0,101.0,True
AP202310311606658203,688111.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310311606658203.pdf,1e57fb001e52af09505e96b0fe6e35c763ec0df7846ea4cb749287c9e131200b,"跟踪点评:边际上行在望,此时不应悲观 2023 年 10 月 30 日",2023 年 10 月 30 日,2023-10-30,99.0,82.0,True
AP202310311607098289,000157.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310311607098289.pdf,cc8533fd310ce4b3af62ec2dc36f5735297d15b89a6da44b2aa14ecb3f905a32,幅提升 2023 年 10 月 31 日,2023 年 10 月 31 日,2023-10-31,109.0,92.0,True
AP202310311607098350,600398.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202310311607098350.pdf,252a413b0e3c12a401547abd6590b75d8a210a2e7835eb6b8cb435d0c3f374df,拉动 Q3 利润高增 2023 年 10 月 31 日,2023 年 10 月 31 日,2023-10-31,120.0,103.0,True
AP202311021607814472,601689.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311021607814472.pdf,01d9dc4a44bac918344c8c9041a488dfc5fe4dd7259d57b057f0502d2093dba9,人共同驱动成长 2023 年 11 月 01 日,2023 年 11 月 01 日,2023-11-01,121.0,104.0,True
AP202311031608338278,600519.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311031608338278.pdf,d1516fc62988241f7fcbc5bff664be4d3a6304e8b23e126b81f8e4cec39b5209,"茅台再提价,边际利好再下一重城 2023 年 11 月 03 日",2023 年 11 月 03 日,2023-11-03,96.0,79.0,True
AP202311061609039861,600900.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311061609039861.pdf,6109d8091e16fe8ab7a6184c6b37acb1e4cd24b52c12c811819003f1185a8c16,"乌白注入装机高增,长望盈利川流不息 2023 年 11 月 06 日",2023 年 11 月 06 日,2023-11-06,97.0,80.0,True
AP202311071609234075,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311071609234075.pdf,c6366286d454be3993dc003e4637356216f81c57ac28f9c8aeefc45ab4bac6dc,"10 月销量同环比高增,海内外共振向上 2023 年 11 月 07 日",2023 年 11 月 07 日,2023-11-07,99.0,82.0,True
AP202311071609248436,601985.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311071609248436.pdf,dc39482448ded4653f24fbde020a3bf0e5944f63a93c57ef1c37707fb8785ea6,"量变为基,质变为核 2023 年 11 月 07 日",2023 年 11 月 07 日,2023-11-07,89.0,72.0,True
AP202311121609916907,300866.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311121609916907.pdf,bb0af8cedc389f954a8ca8c7b3ec7dd2997a073cb2520a6067548d8e87b6633b,矩阵打开成长空间 2023 年 11 月 12 日,2023 年 11 月 12 日,2023-11-12,113.0,96.0,True
AP202311151610722782,300803.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311151610722782.pdf,a810349666937045a2cfd3f373664e72a1c93d33d2e643ab1d2f18d3fae7b73a,股权激励彰显公司发展信心 2023 年 11 月 15 日,2023 年 11 月 15 日,2023-11-15,92.0,75.0,True
AP202311171611301269,600487.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311171611301269.pdf,75ccc9a0c95712ff499821538fed71af9570663c6dac3e318c36ab5870936d00,光电缆行业龙头守正出奇 2023 年 11 月 17 日,2023 年 11 月 17 日,2023-11-17,93.0,76.0,True
AP202311271612389668,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311271612389668.pdf,e662ff85084c10d82395fcdd4c15574cf24be41b1aedd47236460d3649e73cb8,"合作华为深化技术赋能,加速智能转型 2023 年 11 月 27 日",2023 年 11 月 27 日,2023-11-27,97.0,80.0,True
AP202311291612734617,600989.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311291612734617.pdf,41345e870564e0dd7ff98b9602b73f7397a95a5c6016643202aec1786f395721,"宝丰能源:煤化工领军企业,成本优势显著 2023 年 11 月 29 日",2023 年 11 月 29 日,2023-11-29,101.0,84.0,True
AP202311291612756910,600754.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311291612756910.pdf,0b8c54e3587f3276b66807c6bbe55b89296d75ffa56dcc9318176c3d9b1479e2,"收购锦江国际酒管公司,整合高端品牌资源 2023 年 11 月 29 日",2023 年 11 月 29 日,2023-11-29,100.0,83.0,True
AP202311291612756919,000807.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202311291612756919.pdf,5ca44208d9d76157164ef91f3860b8505d15bd9713c4f9a230bd530b0bf2ad6c,"绿电铝一体化龙头,享受长期成本优势 2023 年 11 月 29 日",2023 年 11 月 29 日,2023-11-29,99.0,82.0,True
AP202312041613223166,002252.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312041613223166.pdf,73a938f49bb36b669bb1bae2daa856a7ca26088368cff0f1b1d08db766f1b8ec,"被低估的血制品龙头,有望破茧成蝶 2023 年 12 月 04 日",2023 年 12 月 04 日,2023-12-04,98.0,81.0,True
AP202312051613287680,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312051613287680.pdf,7a6445423a269f1962378ccda244411ce18990db5c70c8dc95f4953c3cc9c4b9,"国内国外共振,11 月产销环比大幅增长! 2023 年 12 月 04 日",2023 年 12 月 04 日,2023-12-04,100.0,83.0,True
AP202312051613375333,002152.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312051613375333.pdf,857714fe20890de2488622c113f0fe1fdcca9c2d2a0b249e499066406dae00da,布局全面的广州数据要素市场化领军者 2023 年 12 月 05 日,2023 年 12 月 05 日,2023-12-05,100.0,83.0,True
AP202312071613564899,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312071613564899.pdf,f79dd0de6165dc64d3d4a6083bfeba4a9ea65d85d0196ae0c0f1805b9565009f,"11 月批发环比+4.8%,智己表现亮眼 2023 年 12 月 07 日",2023 年 12 月 07 日,2023-12-07,100.0,83.0,True
AP202312081613637027,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312081613637027.pdf,840f2f01af8e0be324a0b44348a0bbe241dec049a0ef366305f554fbd09970db,"华为赋能合作深化,多品牌共振加速转型 2023 年 12 月 08 日",2023 年 12 月 08 日,2023-12-08,99.0,82.0,True
AP202312081613650663,600809.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312081613650663.pdf,f90e07fbae5967d15c8946c111dc182ca9319696ec5c045c5808a6201d70621d,"三大势能成共识,速度质量兼具 2023 年 12 月 08 日",2023 年 12 月 08 日,2023-12-08,95.0,78.0,True
AP202312201614576350,000858.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312201614576350.pdf,3f612532da478d5801cb723e1f60840a3cddeddae29835950eb329ff5396ae85,"明目标定举措,量价策略值得期待 2023 年 12 月 20 日",2023 年 12 月 20 日,2023-12-20,95.0,78.0,True
AP202312271615019788,601888.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312271615019788.pdf,7917a752ec7face6af072a07b3b20479b14976be126499f93d7803db009c4075,"机场租金补充协议二次落地,兑现议价权 2023 年 12 月 27 日",2023 年 12 月 27 日,2023-12-27,101.0,84.0,True
AP202312271615027503,600031.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312271615027503.pdf,5adc0a298af046cfa23acb67b48a4c01be231f7e88cc380fc8a90a46d6ab28cb,"周期底部蓄力,工程机械龙头再起航 2023 年 12 月 27 日",2023 年 12 月 27 日,2023-12-27,98.0,81.0,True
AP202312281615156685,600872.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312281615156685.pdf,50a314d65960ad023513f8d1cad4c27d887178078700510ed85c091fb8260fb1,"诉讼获和解,拟推回购,重组红利开始释放 2023 年 12 月 28 日",2023 年 12 月 28 日,2023-12-28,103.0,86.0,True
AP202312281615158391,601127.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202312281615158391.pdf,1bc1b23e9de663775bd1d34f30f653f3e5779aee535302886fec24ee8a9417c8,"全景智慧旗舰 SUV M9 正式上市,品牌向上! 2023 年 12 月 28 日",2023 年 12 月 28 日,2023-12-28,103.0,86.0,True
AP202401031616194505,002493.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202401031616194505.pdf,4a22abcf0f9866fbb3059d8c55d297b3282bb511e13e52f64a3e13eeed50e597,"与沙特阿美合作深化,新材料产业持续加码 2024 年 01 月 03 日",2024 年 01 月 03 日,2024-01-03,101.0,84.0,True
AP202401041616352463,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202401041616352463.pdf,02683e1d947b3e995af9d36ba0d007b32ca4146906d39133592b2946a7d50ad7,"全年销量同比+15%,新能源翻倍增长 2024 年 01 月 04 日",2024 年 01 月 04 日,2024-01-04,98.0,81.0,True
AP202401061616756872,601336.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202401061616756872.pdf,9d38d685ad347f831fe42b4ad699ee00c6fc5c7438a909895edd4f4a9c6e2877,"凤凰涅槃启新篇,机制改革续华章 2024 年 01 月 06 日",2024 年 01 月 06 日,2024-01-06,97.0,80.0,True
AP202401291619271273,300760.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202401291619271273.pdf,7773b8c10b964f912bd106d8666194f747e83037e3fe1f36ea47dc6aa855e70c,"拟收购惠泰医疗控股权,有望实现双赢 2024 年 01 月 29 日",2024 年 01 月 29 日,2024-01-29,98.0,81.0,True
AP202401311619792748,000858.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202401311619792748.pdf,adb3fbd037217ffc4a88ab2eb88ad746be506ce18fe45731958e710264e25b23,"提价在即,量价策略切实推进 2024 年 01 月 31 日",2024 年 01 月 31 日,2024-01-31,93.0,76.0,True
AP202402051620561203,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402051620561203.pdf,68748670ce0e2624a319f945868376741d715a3cebadecc4494439c543f46c05,"高景气度持续,1 月产销数据超预期! 2024 年 02 月 05 日",2024 年 02 月 05 日,2024-02-05,98.0,81.0,True
AP202402071621086031,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402071621086031.pdf,206be987e61e56c68af5426a4db4dc51aa40550e14cdc72e957e8ebaa36efa3d,"1 月产批同比大幅上涨,海外渠道布局加速 2024 年 02 月 07 日",2024 年 02 月 07 日,2024-02-07,100.0,83.0,True
AP202402081621105563,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402081621105563.pdf,df38c03611e68c3b7435bea0b2a960ee2684dc13fd1fa8d5b6b435ea574d7a32,"1 月销量同比+63%,铸就 2024 年开门红 2024 年 02 月 07 日",2024 年 02 月 07 日,2024-02-07,104.0,87.0,True
AP202402191622403129,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402191622403129.pdf,9d2980f4471e2433c8df04c24521519f7f73a182c7fbf4b70d798bef14f235bc,"1 月集团批发环比-49%,传祺表现较佳 2024 年 02 月 19 日",2024 年 02 月 19 日,2024-02-19,100.0,83.0,True
AP202402201622404179,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402201622404179.pdf,ffcd2e385702cd26c3dcb7245d8f3ff9bcfccb226f027cb7c535304b35a8d31f,"1 月批发同比+3%,新能源车销量同比高增 2024 年 02 月 19 日",2024 年 02 月 19 日,2024-02-19,101.0,84.0,True
AP202402201622411198,603369.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402201622411198.pdf,1d7d5f49e66ea971a24be72e92b573c920287d5b0194b7c208cb7900abe077cd,"百亿新起点,乘势登高峰 2024 年 02 月 20 日",2024 年 02 月 20 日,2024-02-20,92.0,75.0,True
AP202402201622417582,600426.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402201622417582.pdf,cb6ebec63100f8ca1d0e47c1cf3e3751528cc7c3b0709f839302b69797886b15,"低成本筑壁垒,双基地促成长 2024 年 02 月 20 日",2024 年 02 月 20 日,2024-02-20,95.0,78.0,True
AP202402201622444250,000895.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402201622444250.pdf,102337b4714ebf4fea75da56b80a34d59b0070557176df1bc10915a31f20b5ce,"高股息系列:肉制品龙头,高股息价值凸显 2024 年 02 月 20 日",2024 年 02 月 20 日,2024-02-20,101.0,84.0,True
AP202402291624106672,603369.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202402291624106672.pdf,b7e083aa3d12f7817e49e885464e2a1660a67ea5793f23a372db60b1864b90c9,"国缘开系提价,释放发展信心 2024 年 02 月 29 日",2024 年 02 月 29 日,2024-02-29,93.0,76.0,True
AP202403011624836206,600809.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403011624836206.pdf,ef7e954b8d73ddb3dd0590b9c20bbd2483d277f3119b0247ae3e52ca3920b11f,"从容把握经营节奏,持续夯实高质发展 2024 年 03 月 01 日",2024 年 03 月 01 日,2024-03-01,98.0,81.0,True
AP202403061625667414,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403061625667414.pdf,766a8e59276326e93fc2fb06b4cfb6a264a90874a69090bcf562bc8735c4b32c,"向上趋势明朗,2 月产销数据持续超预期! 2024 年 03 月 06 日",2024 年 03 月 06 日,2024-03-06,100.0,83.0,True
AP202403061625674118,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403061625674118.pdf,facb9909e9b873140eba2b1d11531aa789fcbf8cf2214c242592a8b7fb5a28a8,"1&2 月销量同比持续增长,全球化步伐加速 2024 年 03 月 06 日",2024 年 03 月 06 日,2024-03-06,101.0,84.0,True
AP202403061625692060,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403061625692060.pdf,f55413430137dbd0ddf90ee318396a802d510dfb230d007bd6e9499456c7ba6d,"1&2 月销量同比高增,全球化加速推进 2024 年 03 月 06 日",2024 年 03 月 06 日,2024-03-06,99.0,82.0,True
AP202403061625795654,300207.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403061625795654.pdf,83a5be75923a62b016b70f86cbb67314c865a7c6abee1934d9e1731a657ed284,"以消费电池为基石,动储业务快速增长 2024 年 03 月 06 日",2024 年 03 月 06 日,2024-03-06,96.0,79.0,True
AP202403081626023809,000338.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403081626023809.pdf,25ddba75718ae719d85e936af2a35836b83feeef539a82d2d7e86287a5c5e6ea,"技术为本,各业务共振向上 2024 年 03 月 08 日",2024 年 03 月 08 日,2024-03-08,95.0,78.0,True
AP202403121626423407,600938.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403121626423407.pdf,0bb1e94c494753a0d706550f0cd5f7daeb27a25c5720736cfe23899f14b6d1c6,"发现开平南亿吨级油田,增储上产继续推进 2024 年 03 月 08 日",2024 年 03 月 08 日,2024-03-08,102.0,85.0,True
AP202403131626495447,000568.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403131626495447.pdf,e7e78a163f8f464d13e4a8dd5cbd39085ae3dd78e0976d162fa30d992293b9b5,"双品牌齐驱并进,区域精耕持续挖潜 2024 年 03 月 12 日",2024 年 03 月 12 日,2024-03-12,97.0,80.0,True
AP202403131626600298,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403131626600298.pdf,79338353208dae204b82a93321eec675169c2f15ce8e8860ad9d554d9334dcbf,"2 月集团批发环比-25%,新车上市较多 2024 年 03 月 13 日",2024 年 03 月 13 日,2024-03-13,101.0,84.0,True
AP202403141626730972,600989.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202403141626730972.pdf,8412edd2b10f5c40182a81b746a357da292d998d7f5c7fee8906515457ddde2c,"员工持股计划出台,彰显长期发展信心 2024 年 03 月 14 日",2024 年 03 月 14 日,2024-03-14,98.0,81.0,True
